,popularity,vote_average,title
3455,12.654051,5.5,A Nightmare on Elm Street 5: The Dream Child
3456,35.108498,5.9,National Lampoon’s Van Wilder
3457,40.196514,7.3,The Wrestler
3458,7.60445,6.2,Duel in the Sun
3459,10.982255,6.7,Best in Show
3460,24.351305,6.9,Escape from New York
3461,3.159574,6.2,School Daze
3462,12.601677,4.4,Daddy Day Camp
3463,7.077505,6.3,Mr. Nice Guy
3464,4.053017,6.6,A Mighty Wind
3465,6.379933,5.9,Mystic Pizza
3466,15.639016,6.5,Sliding Doors
3467,3.89204,5.4,Tales from the Hood
3468,26.286954,7.4,The Last King of Scotland
3469,8.008844,5.2,Halloween 5: The Revenge of Michael Myers
3470,12.68514,6.5,Bernie
3471,0.041651,8.0,Dolphins and Whales: Tribes of the Ocean
3472,8.483531,6.6,Pollock
3473,3.561198,6.1,200 Cigarettes
3474,14.988746,6.4,The Words
3475,5.754416,5.5,Casa De Mi Padre
3476,6.497285,6.9,City Island
3477,19.411141,6.8,The Guard
3478,7.034618,4.8,College
3479,26.218912,7.1,The Virgin Suicides
3480,4.647547,6.6,Little Voice
3481,9.371534,5.4,Miss March
3482,15.015271,6.4,Wish I Was Here
3483,5.696491,5.5,Simply Irresistible
3484,4.25422,7.4,Hedwig and the Angry Inch
3485,5.411243,6.9,Only the Strong
3486,1.273773,6.2,Goddess of Love
3487,6.27257,6.6,Shattered Glass
3488,4.148253,6.0,Novocaine
3489,1.369649,5.7,The Business of Strangers
3490,14.970654,7.6,The Wild Bunch
3491,7.161051,6.2,The Wackness
3492,12.434688,6.6,The First Great Train Robbery
3493,2.507912,7.2,Morvern Callar
3494,1.478505,4.6,Beastmaster 2: Through the Portal of Time
3495,0.215464,4.7,The 5th Quarter
3496,1.229667,5.7,The Flower of Evil
3497,6.903186,6.2,The Greatest
3498,2.260315,5.3,Snow Flower and the Secret Fan
3499,3.427061,5.9,Come Early Morning
3500,0.669169,6.5,Lucky Break
3501,6.077735,6.3,Julia
3502,2.404626,4.7,"Surfer, Dude"
3503,0.475748,8.0,Lake of Fire
3504,15.048067,6.8,11:14
3505,1.734764,5.4,Men of War
3506,1.496454,5.4,Don McKay
3507,10.19041,5.6,Deadfall
3508,12.099486,6.3,A Shine of Rainbows
3509,4.957014,5.2,The Hit List
3510,2.135689,7.6,Emma
3511,18.119265,7.1,Videodrome
3512,13.034602,7.0,The Spanish Apartment
3513,6.349218,5.5,Song One
3514,5.013575,6.8,Winter in Wartime
3515,4.448353,4.9,Freaky Deaky
3516,4.49029,7.2,The Train
3517,2.204138,5.5,Trade Of Innocents
3518,11.81832,6.8,The Protector
3519,0.356495,10.0,Stiff Upper Lips
3520,22.054546,6.2,Bend It Like Beckham
3521,4.245123,6.0,Sunshine State
3522,3.201886,4.2,Crossover
3523,0.114342,4.7,Khiladi 786
3524,22.341462,6.4,[REC]²
3525,0.305922,3.9,Standing Ovation
3526,28.500913,7.9,The Sting
3527,10.439971,6.8,Chariots of Fire
3528,3.784535,6.4,Diary of a Mad Black Woman
3529,10.396305,7.3,Shine
3530,33.296684,5.9,Don Jon
3531,19.127239,7.4,High Plains Drifter
3532,14.072941,7.1,Ghost World
3533,2.714043,6.2,Iris
3534,2.141143,3.3,Galaxina
3535,20.982455,7.5,The Chorus
3536,2.080741,5.6,Mambo Italiano
3537,7.79068,6.2,Wonderland
3538,15.580335,7.6,Do the Right Thing
3539,5.336243,4.8,Harvard Man
3540,10.787322,6.8,Le Havre
3541,32.476098,7.1,Irreversible
3542,3.21392,5.4,R100
3543,5.206967,7.2,Rang De Basanti
3544,1.5846,6.2,Animals
3545,3.653305,5.6,Salvation Boulevard
3546,3.865122,4.9,The Ten
3547,1.391958,7.3,A Room for Romeo Brass
3548,20.821846,7.1,Headhunters
3549,9.451228,6.0,Grabbers
3550,1.688495,7.3,Saint Ralph
3551,5.033065,5.9,Miss Julie
3552,5.934016,7.2,Somewhere in Time
3553,0.075817,5.4,Dum Maaro Dum
3554,48.375848,6.5,Insidious: Chapter 2
3555,42.187986,6.3,Saw II
3556,53.698683,6.8,10 Cloverfield Lane
3557,14.752587,6.1,Jackass: The Movie
3558,48.170508,6.3,Lights Out
3559,29.15813,5.9,Paranormal Activity 3
3560,56.30466,4.9,Ouija
3561,17.304055,6.5,A Nightmare on Elm Street 3: Dream Warriors
3562,9.59729,7.5,Instructions Not Included
3563,20.326337,5.2,Paranormal Activity 4
3564,4.028875,6.4,The Robe
3565,6.470766,6.7,The Return of the Pink Panther
3566,16.856231,5.1,Freddy's Dead: The Final Nightmare
3567,19.683187,7.0,Monster
3568,9.358197,6.8,"20,000 Leagues Under the Sea"
3569,19.984477,5.2,Paranormal Activity: The Marked Ones
3570,30.271066,7.9,The Elephant Man
3571,59.454473,7.9,Dallas Buyers Club
3572,20.304235,5.1,The Lazarus Effect
3573,60.715151,8.1,Memento
3574,35.871248,6.3,Oculus
3575,18.077963,6.9,Clerks II
3576,20.428237,7.4,Billy Elliot
3577,32.14444,7.1,The Way Way Back
3578,3.673566,4.7,House Party 2
3579,3.656491,6.8,The Man from Snowy River
3580,1.88484,5.4,Doug's 1st Movie
3581,4.227807,6.1,The Apostle
3582,3.102862,6.5,Mommie Dearest
3583,15.688439,5.9,Our Idiot Brother
3584,22.9951,7.1,Race
3585,5.769822,6.4,The Players Club
3586,26.510558,6.1,"As Above, So Below"
3587,7.544515,5.4,Addicted
3588,1.126941,6.1,Eve's Bayou
3589,35.307577,7.5,Still Alice
3590,4.079111,6.0,The Egyptian
3591,7.058868,6.4,Nighthawks
3592,12.904615,4.8,Friday the 13th Part VIII: Jason Takes Manhattan
3593,18.115566,6.2,My Big Fat Greek Wedding
3594,62.554173,5.0,Spring Breakers
3595,9.483717,5.0,Halloween: The Curse of Michael Myers
3596,16.890285,7.3,Y Tu Mamá También
3597,49.12486,7.5,Shaun of the Dead
3598,8.309894,4.3,The Haunting of Molly Hartley
3599,5.960149,6.9,Lone Star
3600,9.302349,5.9,Halloween 4: The Return of Michael Myers
3601,8.190888,5.8,April Fool's Day
3602,5.87193,6.9,Diner
3603,8.452666,5.5,Lone Wolf McQuade
3604,17.028252,5.0,Apollo 18
3605,19.336367,6.5,Sunshine Cleaning
3606,38.006982,6.7,No Escape
3607,6.377523,6.0,The Beastmaster
3608,0.835617,5.4,Solomon and Sheba
3609,14.947588,4.3,Fifty Shades of Black
3610,5.1299,6.3,Not Easily Broken
3611,1.199451,6.2,A Farewell to Arms
3612,3.810827,5.2,The Perfect Match
3613,3.7387,6.2,Digimon: The Movie
3614,9.85123,6.3,Saved!
3615,3.03091,6.7,The Barbarian Invasions
3616,3.199904,6.6,Robin and Marian
3617,2.739307,4.9,The Forsaken
3618,5.348446,6.4,Force 10 from Navarone
3619,4.070044,6.7,UHF
3620,9.974681,6.6,Grandma's Boy
3621,6.308298,6.5,Slums of Beverly Hills
3622,49.333137,8.1,Once Upon a Time in the West
3623,4.149628,6.3,Made
3624,46.114184,7.6,Moon
3625,3.562563,5.2,Keeping Up with the Steins
3626,4.498368,5.9,Sea Rex 3D: Journey to a Prehistoric World
3627,7.673124,6.8,The Sweet Hereafter
3628,4.992475,6.5,Of Gods and Men
3629,6.174435,6.6,Bottle Shock
3630,0.805312,4.6,Jekyll and Hyde ... Together Again
3631,8.753409,7.0,Heavenly Creatures
3632,3.943706,5.4,90 Minutes in Heaven
3633,9.169411,6.0,Everything Must Go
3634,2.732031,6.0,Zero Effect
3635,35.252056,7.3,The Machinist
3636,6.063868,5.7,Light Sleeper
3637,21.343093,6.6,Kill the Messenger
3638,10.095184,6.9,Rabbit Hole
3639,4.129165,5.9,Party Monster
3640,30.001024,6.7,Green Room
3641,6.759235,5.8,The Oh in Ohio
3642,1.731035,3.9,Atlas Shrugged Part III: Who is John Galt?
3643,11.700578,6.8,Bottle Rocket
3644,2.388683,5.6,Albino Alligator
3645,0.080704,6.0,"Gandhi, My Father"
3646,0.888986,6.6,Standard Operating Procedure
3647,0.679351,6.5,Out of the Blue
3648,19.940245,7.3,Tucker and Dale vs Evil
3649,1.286991,6.2,"Lovely, Still"
3650,0.042442,6.6,Tycoon
3651,1.116206,5.5,Desert Blue
3652,3.05434,4.7,Decoys
3653,38.94708,6.0,The Visit
3654,3.792015,6.2,Redacted
3655,0.219799,3.8,Fascination
3656,7.794,4.2,Area 51
3657,9.136965,7.0,Sleep Tight
3658,8.39685,6.3,The Cottage
3659,7.864905,5.8,Dead Like Me: Life After Death
3660,1.963219,3.2,Farce of the Penguins
3661,1.546169,7.0,Flying By
3662,10.619574,7.4,Rudderless
3663,0.999655,3.0,Henry & Me
3664,1.985243,6.1,Christmas Eve
3665,0.102003,5.0,We Have Your Husband
3666,10.48009,4.5,Dying of the Light
3667,1.136568,4.1,Born Of War
3668,11.095219,6.4,Capricorn One
3669,0.40703,0.0,Should've Been Romeo
3670,0.028756,0.0,Running Forever
3671,8.618793,4.7,Yoga Hosers
3672,2.394613,3.5,Navy Seals vs. Zombies
3673,2.387463,7.0,I Served the King of England
3674,5.461487,7.1,Soul Kitchen
3675,14.805264,7.4,Sling Blade
3676,25.30216,6.3,The Awakening
3677,38.83192,5.7,Hostel
3678,3.500741,6.2,A Cock and Bull Story
3679,19.807295,7.1,Take Shelter
3680,1.435742,6.3,Lady in White
3681,7.667888,6.3,Driving Lessons
3682,8.496364,5.5,Let's Kill Ward's Wife
3683,9.617777,5.9,The Texas Chainsaw Massacre 2
3684,4.495256,7.2,Pat Garrett & Billy the Kid
3685,35.754865,5.6,Only God Forgives
3686,0.20323,4.8,Camping Sauvage
3687,0.28076,4.6,Without Men
3688,3.11319,7.0,Dear Frankie
3689,0.137535,1.0,All Hat
3690,6.368933,7.3,The Names of Love
3691,0.217538,5.6,Treading Water
3692,3.531877,5.7,Savage Grace
3693,0.706355,5.9,Out of the Blue
3694,15.002502,6.5,Police Academy
3695,22.585384,5.8,The Blue Lagoon
3696,29.834065,6.6,Four Weddings and a Funeral
3697,20.403344,7.0,Fast Times at Ridgemont High
3698,5.224593,6.9,Moby Dick
3699,30.196039,7.2,25th Hour
3700,15.359952,6.9,Bound
3701,11.573034,7.9,Requiem for a Dream
3702,1.847822,6.2,State Fair
3703,0.425551,6.8,Tango
3704,3.819796,7.0,Salvador
3705,10.274542,5.5,Moms' Night Out
3706,61.210016,7.7,Donnie Darko
3707,0.177356,6.1,Saving Private Perez
3708,0.011697,7.7,Character
3709,6.249262,6.6,Spun
3710,3.108881,6.3,Life During Wartime
3711,17.074843,7.4,Sympathy for Lady Vengeance
3712,0.774442,6.2,Mozart's Sister
3713,8.816995,6.0,Mean Machine
3714,8.48639,7.0,Exiled
3715,5.223096,6.6,Blackthorn
3716,7.759215,7.7,Lilya 4-ever
3717,14.570359,5.4,After.Life
3718,0.371337,5.3,Fugly
3719,127.525581,8.2,One Flew Over the Cuckoo's Nest
3720,3.898737,6.9,R.L. Stine's Monsterville: The Cabinet of Souls
3721,7.315935,6.7,Silent Movie
3722,2.551559,7.3,Airlift
3723,8.772574,8.2,Anne of Green Gables
3724,6.988357,5.5,Falcon Rising
3725,6.938854,5.7,The Sweeney
3726,11.21273,7.0,Sexy Beast
3727,7.217328,6.5,Easy Money
3728,12.439495,7.1,Whale Rider
3729,2.126139,6.6,Paa
3730,10.142218,5.9,Cargo
3731,16.536374,6.1,High School Musical
3732,0.933891,6.9,Love and Death on Long Island
3733,12.540624,6.3,Night Watch
3734,8.839651,6.9,The Crying Game
3735,12.891276,6.1,Porky's
3736,10.789912,4.6,Survival of the Dead
3737,25.666029,7.5,Night of the Living Dead
3738,45.66662,7.3,Lost in Translation
3739,35.892034,7.8,Annie Hall
3740,8.988455,6.6,The Greatest Show on Earth
3741,14.042041,6.5,Monster's Ball
3742,40.016306,5.2,Maggie
3743,22.030517,7.1,Leaving Las Vegas
3744,2.503612,4.8,Hansel and Gretel Get Baked
3745,4.117968,6.9,The Front Page
3746,24.161735,4.1,The Boy Next Door
3747,1.379354,6.4,Trapeze
3748,15.338211,6.5,The Kids Are All Right
3749,29.852608,7.1,They Live
3750,35.061467,7.8,The Great Escape
3751,7.288352,5.8,What the #$*! Do We (K)now!?
3752,10.605752,4.4,The Last Exorcism Part II
3753,43.40352,7.5,Boyhood
3754,17.229537,6.4,Scoop
3755,2.453459,5.3,The Wash
3756,1.433692,5.9,3 Strikes
3757,9.976428,6.7,The Cooler
3758,2.930058,6.8,The Misfits
3759,7.173059,5.5,The Night Listener
3760,1.735462,4.8,The Jerky Boys
3761,29.071955,7.1,The Orphanage
3762,18.428909,5.4,A Haunted House 2
3763,11.387335,6.3,The Rules of Attraction
3764,5.975604,6.1,Topaz
3765,4.59841,5.5,Let's Go to Prison
3766,22.87623,6.5,Four Rooms
3767,19.107285,6.7,Secretary
3768,0.456485,3.3,The Real Cancun
3769,4.541908,6.7,Talk Radio
3770,4.348416,7.3,Waiting for Guffman
3771,3.347885,5.4,Love Stinks
3772,6.091951,6.2,You Kill Me
3773,4.757625,6.1,Thumbsucker
3774,12.062371,5.9,Red State
3775,7.758188,6.6,Mirrormask
3776,12.781973,8.0,Samsara
3777,1.631993,5.1,The Barbarians
3778,12.690224,6.5,The Art of Getting By
3779,8.516229,5.5,Zipper
3780,5.90259,6.5,Poolhall Junkies
3781,2.866934,5.2,The Loss of Sexual Innocence
3782,9.140936,6.9,Holy Motors
3783,22.987897,6.5,Joe
3784,1.204941,7.0,Shooting Fish
3785,7.605291,6.7,Prison
3786,2.855963,6.0,Psycho Beach Party
3787,0.502396,5.8,The Big Tease
3788,1.771584,8.1,"Guten Tag, Ramón"
3789,21.230737,6.6,Trust
3790,0.068246,6.0,An Everlasting Piece
3791,0.541652,4.5,Among Giants
3792,18.790221,6.1,Adore
3793,0.409089,4.2,The Velocity of Gary
3794,3.663108,7.1,Mondays in the Sun
3795,12.496261,6.2,Stake Land
3796,0.596889,6.7,The Last Time I Committed Suicide
3797,2.611364,6.4,Futuro Beach
3798,3.238466,6.2,Another Happy Day
3799,8.30723,6.2,A Lonely Place to Die
3800,3.408955,5.8,Nothing
3801,1.876621,7.3,The Geographer Drank His Globe Away
3802,1.807571,7.1,1776
3803,6.783053,5.2,Inescapable
3804,8.484123,6.1,Hell's Angels
3805,0.936232,5.7,Purple Violets
3806,12.822534,4.5,The Veil
3807,4.989985,6.6,The Loved Ones
3808,1.390659,4.1,The Helpers
3809,1.923514,5.2,How to Fall in Love
3810,4.118612,4.4,The Perfect Wave
3811,9.541688,7.5,A Man for All Seasons
3812,17.234745,7.7,Network
3813,48.98255,7.7,Gone with the Wind
3814,1.972668,6.5,Desert Dancer
3815,3.490215,6.2,Major Dundee
3816,1.726175,7.3,Annie Get Your Gun
3817,20.544999,7.0,Four Lions
3818,0.389471,6.7,The House of Sand
3819,8.45342,6.5,Defendor
3820,0.90522,6.6,The Pirate
3821,2.201678,6.0,The Good Heart
3822,3.771652,6.6,The History Boys
3823,21.119209,7.4,Midnight Cowboy
3824,17.002623,6.8,The Full Monty
3825,46.116885,7.1,Airplane!
3826,1.398981,5.3,Chain of Command
3827,25.5748,7.0,Friday
3828,3.418871,7.2,Menace II Society
3829,10.729884,5.9,Creepshow 2
3830,2.676535,6.9,The Ballad of Cable Hogue
3831,7.821438,7.4,In Cold Blood
3832,3.281509,7.4,The Nun's Story
3833,2.938973,6.2,Harper
3834,10.219942,7.1,Frenzy
3835,50.319662,6.3,The Witch
3836,0.593068,5.4,I Got the Hook Up
3837,8.406025,5.7,She's the One
3838,5.588652,6.8,Gods and Monsters
3839,25.894065,7.8,The Secret in Their Eyes
3840,3.280081,4.8,Train
3841,35.674774,7.6,Evil Dead II
3842,3.115754,5.4,Pootie Tang
3843,20.466433,3.8,Sharknado
3844,0.015597,5.4,The Other Conquest
3845,12.982319,6.7,Troll Hunter
3846,0.595136,5.8,Ira & Abby
3847,3.643608,6.7,Winter Passing
3848,6.396936,5.6,D.E.B.S.
3849,0.909067,2.9,The Masked Saint
3850,1.348114,5.2,The Betrayed
3851,0.964802,2.0,Taxman
3852,0.042346,0.0,The Secret
3853,1.271621,4.6,2:13
3854,25.891466,7.9,"Batman: The Dark Knight Returns, Part 2"
3855,1.618138,0.0,Time to Choose
3856,4.304341,3.3,In the Name of the King III
3857,3.158056,5.3,Wicked Blood
3858,3.230779,5.0,Stranded
3859,1.913302,3.6,Lords of London
3860,5.690619,6.5,High Anxiety
3861,17.537154,6.9,March of the Penguins
3862,26.259389,6.7,Margin Call
3863,1.419431,6.2,August
3864,11.637458,6.0,Choke
3865,192.528841,8.3,Whiplash
3866,44.356711,8.1,City of God
3867,4.859873,6.8,Human Traffic
3868,6.723057,6.8,To Write Love on Her Arms
3869,3.069605,6.4,The Dead Girl
3870,21.826888,7.9,The Hunt
3871,15.128316,7.4,A Christmas Story
3872,1.814802,6.7,Bella
3873,5.643023,6.2,Class of 1984
3874,2.964785,4.1,The Opposite Sex
3875,0.11615,8.0,Dreaming of Joseph Lees
3876,13.437038,6.8,The Class
3877,26.180367,7.5,Rosemary's Baby
3878,11.735287,7.4,The Man Who Shot Liberty Valance
3879,8.308442,6.9,Adam
3880,3.027892,6.9,Maria Full of Grace
3881,11.933449,6.8,Beginners
3882,8.825113,6.1,Feast
3883,17.332585,7.0,Animal House
3884,47.812466,7.2,Goldfinger
3885,11.753553,5.7,Antiviral
3886,42.868495,8.0,It's a Wonderful Life
3887,63.513324,7.8,Trainspotting
3888,1.918959,6.3,The Original Kings of Comedy
3889,22.789649,5.7,Paranormal Activity 2
3890,5.735912,7.4,Waking Ned
3891,11.414843,7.3,Bowling for Columbine
3892,6.017273,6.9,Coming Home
3893,21.607228,5.7,A Nightmare on Elm Street Part 2: Freddy's Revenge
3894,7.961559,6.9,A Room with a View
3895,54.403033,6.0,The Purge
3896,41.045084,6.7,Sinister
3897,0.295226,5.0,Martin Lawrence Live: Runteldat
3898,16.553594,7.6,Cat on a Hot Tin Roof
3899,24.393296,6.2,Beneath the Planet of the Apes
3900,11.241802,5.3,Air Bud
3901,9.18885,5.9,Pokémon: Spell of the Unknown
3902,11.158167,5.7,Friday the 13th Part VI: Jason Lives
3903,23.109959,7.7,The Bridge on the River Kwai
3904,1.586598,4.7,Spaced Invaders
3905,3.832858,6.7,Family Plot
3906,22.889294,8.1,The Apartment
3907,10.341982,4.2,Jason Goes to Hell: The Final Friday
3908,7.924982,6.4,Torn Curtain
3909,1.697846,6.4,Dave Chappelle's Block Party
3910,14.936661,6.6,Slow West
3911,0.720091,7.0,Krush Groove
3912,2.747402,5.3,Next Day Air
3913,6.734965,7.3,Elmer Gantry
3914,13.338539,7.6,Judgment at Nuremberg
3915,0.185373,4.5,Trippin'
3916,5.344815,7.3,Red River
3917,0.982624,3.7,Phat Girlz
3918,23.299907,7.4,Before Midnight
3919,4.103764,3.8,Teen Wolf Too
3920,5.003615,6.3,Phantasm II
3921,0.019984,5.0,Woman Thou Art Loosed
3922,1.026243,5.8,Real Women Have Curves
3923,2.787375,6.8,Water
3924,3.667372,6.5,East Is East
3925,2.144354,3.1,Whipped
3926,3.937939,5.7,Kama Sutra - A Tale of Love
3927,5.325156,6.0,Please Give
3928,23.981601,7.4,Willy Wonka & the Chocolate Factory
3929,3.107149,5.2,Warlock: The Armageddon
3930,5.016607,5.4,8 Heads in a Duffel Bag
3931,13.857194,7.6,Days of Heaven
3932,6.997495,6.4,Thirteen Conversations About One Thing
3933,4.337685,5.9,Jawbreaker
3934,3.636634,6.6,Basquiat
3935,15.492257,7.2,Frances Ha
3936,2.504169,6.9,Tsotsi
3937,10.757539,7.4,Happiness
3938,1.580027,6.1,DysFunktional Family
3939,15.754614,5.1,Tusk
3940,56.76349,8.0,Oldboy
3941,3.644872,6.5,Letters to God
3942,16.900433,5.7,Hobo with a Shotgun
3943,1.569246,5.2,Compadres
3944,4.682881,6.5,Freeway
3945,1.128559,5.8,Love's Abiding Joy
3946,12.68672,6.9,Fish Tank
3947,3.750338,5.6,Damsels in Distress
3948,2.857848,4.0,Creature
3949,20.95282,5.3,Bachelorette
3950,0.18094,3.7,Brave New Girl
3951,1.75311,5.2,Tim and Eric's Billion Dollar Movie
3952,3.120747,6.7,Summer Storm
3953,0.384496,6.3,Fort McCoy
3954,2.504156,3.9,Chain Letter
3955,0.431332,5.8,Just Looking
3956,11.882563,5.7,The Divide
3957,9.342465,6.1,The Eclipse
3958,12.564554,4.9,Demonic
3959,0.68822,3.0,My Big Fat Independent Movie
3960,0.194848,0.0,The Deported
3961,2.015525,5.4,Tanner Hall
3962,2.680629,5.2,Open Road
3963,12.036888,5.3,They Came Together
3964,1.737032,2.9,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo
3965,9.249229,5.8,Never Back Down 2: The Beatdown
3966,5.164423,7.1,Point Blank
3967,0.008263,0.0,Four Single Fathers
3968,1.998826,4.8,Enter the Dangerous Mind
3969,1.968679,4.6,Something Wicked
3970,1.141463,2.8,AWOL-72
3971,0.214704,6.0,Iguana
3972,1.034844,6.1,Chicago Overcoat
3973,1.975941,6.3,Barry Munday
3974,5.928937,7.6,Central Station
3975,3.370225,7.3,Pocketful of Miracles
3976,5.485217,4.9,Close Range
3977,0.18887,6.8,Boynton Beach Club
3978,3.077885,4.1,Amnesiac
3979,1.781462,6.6,Freakonomics
3980,4.952983,6.6,High Tension
3981,1.35088,6.1,Griff the Invisible
3982,0.687656,4.3,Unnatural
3983,6.39503,6.9,Hustle & Flow
3984,39.30982,8.0,Some Like It Hot
3985,9.070842,5.3,Friday the 13th Part VII: The New Blood
3986,67.417542,7.4,The Wizard of Oz
3987,36.444894,7.7,Young Frankenstein
3988,15.351412,5.4,Diary of the Dead
3989,2.436019,7.6,Lage Raho Munna Bhai
3990,0.93392,6.5,Ulee's Gold
3991,11.35972,7.0,The Black Stallion
3992,0.296981,9.5,Sardaarji
3993,1.776624,4.9,Journey to Saturn
3994,1.897263,6.0,Donovan's Reef
3995,0.144031,7.0,The Dress
3996,0.531444,6.0,A Guy Named Joe
3997,22.793929,7.2,Blazing Saddles
3998,14.013414,5.9,Friday the 13th: The Final Chapter
3999,13.265432,7.1,Ida
4000,11.552247,7.1,Maurice
4001,1.73892,5.3,Beer League
4002,0.895946,7.6,Riding Giants
4003,19.02965,7.0,Timecrimes
4004,0.406645,7.4,Silver Medalist
4005,3.687574,5.2,Timber Falls
4006,36.556954,7.8,Singin' in the Rain
4007,0.545825,7.1,"Fat, Sick & Nearly Dead"
4008,18.661541,5.4,A Haunted House
4009,0.973582,4.6,2016: Obama's America
4010,14.885388,6.8,That Thing You Do!
4011,12.030456,5.0,Halloween III: Season of the Witch
4012,18.30961,6.3,Escape from the Planet of the Apes
4013,6.82919,7.5,Hud
4014,9.799357,7.1,Kevin Hart: Let Me Explain
4015,10.363642,7.1,My Own Private Idaho
4016,30.583959,7.1,Garden State
4017,23.672571,7.7,Before Sunrise
4018,0.205034,6.9,Evil Words
4019,5.581743,6.7,Jesus' Son
4020,2.487255,6.8,Saving Face
4021,0.262135,5.2,Brick Lane
4022,23.419061,6.8,Robot & Frank
4023,7.958831,7.2,My Life Without Me
4024,25.722747,6.8,The Spectacular Now
4025,9.774126,7.2,Religulous
4026,0.197469,7.0,Fuel
4027,0.142255,7.0,Valley of the Heart's Delight
4028,0.301884,7.1,Eye of the Dolphin
4029,0.424957,5.5,8: The Mormon Proposition
4030,3.393648,6.1,The Other End of the Line
4031,5.025938,6.1,Anatomy
4032,4.624691,6.0,Sleep Dealer
4033,12.204569,6.6,Super
4034,0.630226,5.0,Christmas Mail
4035,4.270489,4.9,Stung
4036,3.674294,4.8,Antibirth
4037,4.623059,7.0,Get on the Bus
4038,1.946715,4.8,Thr3e
4039,27.940093,6.3,Idiocracy
4040,1.759506,4.5,The Rise of the Krays
4041,8.395624,7.4,This Is England
4042,8.248149,3.1,U.F.O.
4043,0.628051,7.0,Bathing Beauty
4044,0.500753,4.6,Go for It!
4045,0.376662,10.0,"Dancer, Texas Pop. 81"
4046,1.606314,6.9,Show Boat
4047,0.197264,4.7,Redemption Road
4048,5.759493,5.6,The Calling
4049,6.86302,6.7,The Brave Little Toaster
4050,32.875469,7.2,Fantasia
4051,0.015295,0.0,8 Days
4052,14.206525,5.7,Friday the 13th Part III
4053,12.639469,5.1,Friday the 13th: A New Beginning
4054,2.371477,6.2,The Last Sin Eater
4055,2.470443,6.6,Do You Believe?
4056,1.532518,5.7,Impact Point
4057,0.1813,5.8,The Valley of Decision
4058,2.713171,5.6,Eden
4059,0.258413,3.5,Chicken Tikka Masala
4060,2.025701,5.4,There's Always Woodstock
4061,2.659804,5.7,Jack Brooks: Monster Slayer
4062,8.38717,7.6,The Best Years of Our Lives
4063,6.677093,6.7,Bully
4064,2.526356,7.0,Elling
4065,0.039007,0.0,Mi America
4066,31.691617,7.1,[REC]
4067,0.47909,4.5,Lies in Plain Sight
4068,0.027801,0.0,Sharkskin
4069,2.122451,5.1,Containment
4070,0.803761,4.1,The Timber
4071,41.298723,6.9,From Russia with Love
4072,1.791331,5.3,The Toxic Avenger Part II
4073,10.664202,7.0,Sleeper
4074,100.876794,6.6,It Follows
4075,13.223111,6.6,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
4076,22.139842,8.0,To Kill a Mockingbird
4077,37.117362,7.3,Mad Max 2: The Road Warrior
4078,15.046612,7.2,The Legend of Drunken Master
4079,15.557144,7.2,Boys Don't Cry
4080,11.66632,5.2,Silent House
4081,34.938177,7.9,The Lives of Others
4082,5.961119,6.8,Courageous
4083,17.639478,7.6,The Hustler
4084,1.867004,6.5,Boom Town
4085,13.944645,7.3,The Triplets of Belleville
4086,2.304552,6.6,Smoke Signals
4087,7.792851,7.1,American Splendor
4088,14.799323,7.6,Before Sunset
4089,23.281616,7.6,Amores perros
4090,20.331593,6.7,Thirteen
4091,5.381536,6.8,Gentleman's Agreement
4092,20.834883,6.8,Winter's Bone
4093,14.045887,7.6,Touching the Void
4094,0.483974,4.8,Alexander's Ragtime Band
4095,9.719094,7.0,Me and You and Everyone We Know
4096,16.930914,7.7,Inside Job
4097,28.819424,6.3,We Are Your Friends
4098,18.223139,7.2,Ghost Dog: The Way of the Samurai
4099,12.999023,6.3,Harsh Times
4100,6.728882,5.6,Captive
4101,1.95686,4.8,Full Frontal
4102,7.151154,5.9,Witchboard
4103,14.846001,6.3,Shortbus
4104,14.08251,7.8,Waltz with Bashir
4105,0.031947,5.0,"The Book of Mormon Movie, Volume 1: The Journey"
4106,2.283796,7.2,No End in Sight
4107,18.224326,6.8,The Diary of a Teenage Girl
4108,3.43159,7.6,In the Shadow of the Moon
4109,4.749885,6.5,Meek's Cutoff
4110,3.980072,6.8,Inside Deep Throat
4111,1.096355,7.1,Dinner Rush
4112,1.196943,5.6,Clockwatchers
4113,3.125382,4.6,The Virginity Hit
4114,5.261065,6.3,Subway
4115,6.337735,6.1,House of D
4116,7.359286,5.2,Teeth
4117,1.892183,5.8,Six-String Samurai
4118,0.001186,0.0,Hum To Mohabbat Karega
4119,3.911445,7.1,It's All Gone Pete Tong
4120,2.559806,5.9,Saint John of Las Vegas
4121,0.744406,6.3,24 7: Twenty Four Seven
4122,5.16023,5.2,Stonewall
4123,0.253595,6.7,Roadside Romeo
4124,0.046868,5.0,This Thing of Ours
4125,2.952932,5.6,The Lost Medallion: The Adventures of Billy Stone
4126,5.563068,5.5,The Last Five Years
4127,1.161034,6.4,The Missing Person
4128,7.502934,5.9,Return of the Living Dead 3
4129,5.350423,6.1,London
4130,4.261509,6.3,Sherrybaby
4131,6.752141,6.0,Circle
4132,20.362373,6.7,Eden Lake
4133,5.099368,5.4,Plush
4134,6.632891,5.3,Lesbian Vampire Killers
4135,1.717376,6.8,Gangster's Paradise: Jerusalema
